round_number,emotion,text_id,timestamp,prolific_id,anger,boredom,disgust,fear,guilt,joy,pride,relief,sadness,shame,surprise,trust,generated_text,hidden_emo_text,event_duration,emotion_duration,intensity,confidence,suddenness,familiarity,predict_event,pleasantness,unpleasantness,goal_relevance,chance_responsblt,self_responsblt,other_responsblt,predict_conseq,goal_support,urgency,self_control,other_control,chance_control,accept_conseq,standards,social_norms,attention,not_consider,effort,previous_participation,age,gender,education,ethnicity,extravert,critical,dependable,anxious,open,quiet,sympathetic,disorganized,calm,conventional,did_you_lie?,original_demographics
round-3,relief,3988,2021/09/03 10:21:35 pm EET,255e9414afca4d8219d1079a138a19d7,2,1,1,1,1,2,2,1,1,1,1,2,"I felt relief when I had to go to hospital because I was in severe pain with kidney stones, the pain was so bad that I had to have an injection of morphine which provided relief within a few minutes from the pain.","I felt ... when I had to go to hospital because I was in severe pain with kidney stones, the pain was so bad that I had to have an injection of morphine which provided ... within a few minutes from the pain.",hours,hours,5,5,3,5,2,1,5,3,4,4,1,3,1,3,1,3,2,2,1,1,3,3,3,"No, I participated before and answered the next set of questions.",46,Male,High school,European,3,3,4,5,5,6,4,3,4,4,--,COPIED FROM: text id 3324
round-5,surprise,52439,2021/10/06 3:26:27 pm EET,6699a2c8852686148c127d554201d62b,1,1,1,1,1,2,1,1,1,1,1,1,winning in bingo that i didnt expect.,winning in bingo that i didnt expect.,minutes,hours,4,5,3,3,1,5,1,1,5,1,1,2,4,4,4,4,5,3,1,1,5,1,3,"Yes, first time, I will answer the following questions.",32,Female,High school,english,5,3,6,4,6,5,6,1,5,4,The event really happened in my life.,ORIGINAL
round-3,shame,31123,2021/09/03 10:24:22 pm EET,475389b642e5532ddaf7f9fa06b72fa3,1,1,1,1,1,1,1,1,1,1,1,2,When I dated someone I regret sleeping with because they were not my type and I settled.,When I dated someone I regret sleeping with because they were not my type and I settled.,weeks,weeks,5,5,2,5,4,1,5,5,1,5,5,5,1,1,5,5,1,1,5,5,1,5,5,"No, I participated before and answered the next set of questions.",24,Female,Undergraduate degree (BA/BSc/other),British,5,5,5,5,5,5,6,4,5,5,--,COPIED FROM: text id 5291
round-5,fear,5750,2021/10/06 2:28:01 pm EET,197f480c553553ae2c69cb8168d86698,1,1,1,2,2,1,1,1,3,2,1,2,I went to a restaurant because I suffer from an eating disorder and I wasn't able to eat the food that they offered due to not knowing the number of calories in the food. I also felt guilty as it was a loved one's birthday that day and I didn't want to make it awkward for anyone else.,I went to a restaurant because I suffer from an eating disorder and I wasn't able to eat the food that they offered due to not knowing the number of calories in the food. I also felt guilty as it was a loved one's birthday that day and I didn't want to make it awkward for anyone else.,hours,minutes,4,5,3,3,3,2,4,3,2,3,3,3,2,2,2,4,1,3,4,1,3,4,4,"No, I participated before and answered the next set of questions.",18,Female,High school,South Asian,3,3,4,5,3,6,5,3,4,5,The event really happened in my life.,COPIED FROM: text id 5327
round-5,joy,51189,2021/10/06 2:06:26 pm EET,a8d10476ad85d025e0cbd0b9f55b0a04,1,2,1,1,1,2,1,1,1,1,1,2,when I had a baby.,when I had a baby.,hours,weeks,5,5,1,1,4,4,1,5,1,5,3,4,5,5,3,4,4,5,1,1,5,1,5,"No, I participated before and answered the next set of questions.",49,Female,Graduate degree (MA/MSc/MPhil/other),North American,2,4,7,2,5,7,7,1,7,2,The event really happened in my life.,COPIED FROM: text id 5733
round-5,boredom,5334,2021/10/06 12:43:51 pm EET,5ef572df9b4b7b5e890c3f594abcf111,1,2,1,1,1,1,1,1,1,1,1,2,I experience executive disfunction,I experience executive disfunction,hours,hours,5,4,3,5,5,2,4,3,3,3,3,4,1,4,3,3,3,4,4,1,3,4,4,"No, I participated before and answered the next set of questions.",27,Female,Undergraduate degree (BA/BSc/other),Australian/New Zealander,2,2,2,4,4,5,4,6,3,2,The event really happened in my life.,COPIED FROM: text id 593
round-5,trust,52691,2021/10/06 3:31:35 pm EET,1f9313bc146fa7f519722689a736b36a,1,2,1,1,2,1,1,2,2,2,1,1,When I consulted my therapist about my past trauma,When I consulted my therapist about my past trauma,weeks,weeks,5,5,5,5,5,1,5,5,1,4,5,3,5,5,1,1,5,5,5,5,5,5,5,"No, I participated before and answered the next set of questions.",26,Female,Undergraduate degree (BA/BSc/other),European,6,4,4,7,5,3,7,7,2,2,The event really happened in my life.,COPIED FROM: text id 52435
round-3,disgust,3291,2021/09/03 5:33:55 pm EET,70156a26f765ebf26e0089b01b76089c,2,5,2,2,2,2,2,4,4,2,2,2,I felt disgust when I was working midnights (11pm-7am) at McDonalds and we went to shut down the lobby bathrooms for the night and discovered that someone had thrown up in the urinal and all over the floor and our managers said one of us had to clean it.,I felt ... when I was working midnights (11pm-7am) at McDonalds and we went to shut down the lobby bathrooms for the night and discovered that someone had thrown up in the urinal and all over the floor and our managers said one of us had to clean it.,minutes,minutes,5,5,4,1,3,1,5,1,4,1,5,1,1,5,3,4,1,4,5,5,3,5,3,"No, I participated before and answered the next set of questions.",20,Female,High school,North American,5,6,7,7,3,7,7,7,2,6,--,COPIED FROM: text id 3224
round-3,surprise,31229,2021/09/03 10:55:44 pm EET,d3913f295c8ffcebdef3e667d5bbbeaf,1,1,1,1,1,4,4,1,1,1,3,3,"I felt surprise the day my fiance asked me to marry him, it was unexpected and I didnt realize he was thinking about us in the long term","I felt ... the day my fiance asked me to marry him, it was unexpected and I didnt realize he was thinking about us in the long term",days,weeks,4,5,5,1,1,4,1,5,1,1,5,1,4,5,4,3,1,3,4,1,5,1,5,"No, I participated before and answered the next set of questions.",33,Female,Undergraduate degree (BA/BSc/other),African,2,6,7,2,6,7,6,2,7,1,--,COPIED FROM: text id 3801
round-3,trust,31366,2021/09/03 10:40:39 pm EET,737684e5c8756849c4caf4dc75bc72d0,1,2,1,1,1,1,1,1,1,1,1,1,I felt trust when my family took care of me after a medical procedure.,I felt ... when my family took care of me after a medical procedure.,days,weeks,5,4,1,4,4,1,5,5,5,2,1,4,5,4,3,5,5,4,2,1,4,4,5,"No, I participated before and answered the next set of questions.",18,Female,High school,Caribbean,3,2,4,2,4,6,5,4,7,5,--,COPIED FROM: text id 31282
round-5,fear,5945,2021/10/06 3:49:59 pm EET,dab09d366040e74bc84b76a9ae99b7d8,1,2,1,1,1,1,1,1,1,1,1,1,I saw a big spider on my wall,I saw a big spider on my wall,seconds,minutes,4,5,4,4,2,1,4,1,3,1,1,4,1,4,2,1,3,5,1,1,4,3,3,"No, I participated before and answered the next set of questions.",20,Female,High school,European,3,3,6,5,5,6,6,2,5,5,The event really happened in my life.,COPIED FROM: text id 51113
round-5,joy,51199,2021/10/06 2:23:33 pm EET,034bb12696eb7f4e7b155459c1d5fd57,1,2,1,1,1,2,1,1,2,1,1,1,I gave birth to my son.,I gave birth to my son.,hours,weeks,5,5,2,3,5,3,3,5,4,5,5,5,4,5,1,2,4,4,1,1,5,1,5,"No, I participated before and answered the next set of questions.",28,Female,High school,European,2,6,3,7,5,2,5,6,1,4,The event really happened in my life.,COPIED FROM: text id 5296
round-5,surprise,52604,2021/10/06 6:09:28 pm EET,777c6681923ef7cfa751dfbda81b2c69,1,3,1,1,1,3,1,1,1,1,1,1,I got offered a new job,I got offered a new job,seconds,minutes,4,2,2,2,2,4,1,5,1,5,1,3,4,4,1,5,1,1,1,1,3,1,2,"No, I participated before and answered the next set of questions.",34,Female,Undergraduate degree (BA/BSc/other),European,5,3,5,5,2,3,5,2,5,4,The event really happened in my life.,COPIED FROM: text id 51804
round-5,no-emotion,51370,2021/10/06 2:54:07 pm EET,673113a2c1da86a83e36b22430810af6,1,2,1,1,1,2,2,2,1,1,1,3,I sit in my school room when I'm supposed to be on break because I barely failed an exam. At first I was shame filled and embarrassed but now it's day three and I don't really feel anything.,I sit in my school room when I'm supposed to be on break because I barely failed an exam. At first I was shame filled and embarrassed but now it's day three and I don't really feel ....,days,days,2,5,3,4,4,1,3,4,2,3,2,3,2,4,3,4,3,2,3,1,4,2,4,"No, I participated before and answered the next set of questions.",23,Female,Undergraduate degree (BA/BSc/other),European,6,1,6,6,5,2,7,1,5,4,The event really happened in my life.,COPIED FROM: text id 51169
round-4,anger,4141,2021/09/19 11:59:52 pm EET,c4e31a13c41c5ebdf722f10fe7687f7a,1,1,1,1,1,3,1,2,1,1,2,3,when my boss would do a football quiz with the men and leave the women out,when my boss would do a football quiz with the men and leave the women out,minutes,minutes,4,5,2,4,4,2,4,4,2,2,5,4,1,2,4,5,2,4,2,2,2,2,2,"No, I participated before and answered the next set of questions.",32,Female,Graduate degree (MA/MSc/MPhil/other),European,2,2,5,4,5,5.5,7,4,5.5,2,--,"AVERAGED: text id 431, 4121"
round-5,joy,51134,2021/10/06 2:47:26 pm EET,a5721664008addc54b44fa16c66cfbc8,1,2,1,1,1,3,1,1,1,1,1,1,I felt joy when my sister got married because it was a beautiful day where I was surrounded by loved ones,I felt ... when my sister got married because it was a beautiful day where I was surrounded by loved ones,hours,days,4,4,1,1,5,5,1,3,1,1,5,4,4,1,2,4,1,5,1,1,4,1,5,"No, I participated before and answered the next set of questions.",24,Female,Undergraduate degree (BA/BSc/other),European,6,5,3,2,6,2,6,2,6,2,The event really happened in my life.,COPIED FROM: text id 52345
round-6,no-emotion,6596,2021/11/01 10:00:59 pm CET,95544bdba80a4651c22ce5dc33fe4ee9,1,3,1,1,1,1,1,1,1,1,1,3,I ran into an ex boyfriend when out shopping. It was strange because it was somebody I liked in the past but I just felt nothing,I ran into an ex boyfriend when out shopping. It was strange because it was somebody I liked in the past but I just felt ...,seconds,I had none,1,4,5,2,1,1,3,1,5,1,5,1,3,1,1,5,1,3,3,1,1,3,1,"No, I participated before and answered the next set of questions.",61,Female,High school,European,2,5,5,7,3,7,5,1,2,2,The event really happened in my life.,COPIED FROM: text id 6705
round-6,pride,6641,2021/11/01 9:09:58 pm CET,e724d5baee2c8f072fa640b606545e83,4,5,1,5,4,2,5,1,4,1,1,1,Son started school,Son started school,days,weeks,5,5,1,1,1,2,4,5,1,1,3,1,4,1,1,5,5,3,1,1,4,1,5,"No, I participated before and answered the next set of questions.",30,Female,Graduate degree (MA/MSc/MPhil/other),British,1,2,7,6,3,7,6,5,1,6,The event really happened in my life.,COPIED FROM REJECTED: text id 6134
round-4,disgust,4437,2021/09/20 1:43:14 am EET,7b127119b469019d03283e38449b2045,1,3,1,1,1,2,1,1,1,1,1,1,i felt disgust when i was out and i got catcalled from a man who then proceeded to follow me whilst sexualizing me and when asked to stop then carried on like it meant nothing that he was making me feel uncomfortable.,i felt ... when i was out and i got catcalled from a man who then proceeded to follow me whilst sexualizing me and when asked to stop then carried on like it meant nothing that he was making me feel uncomfortable.,minutes,hours,5,5,5,4,2,1,5,2,1,1,5,3,1,5,2,5,2,2,5,5,5,5,4,"No, I participated before and answered the next set of questions.",19,Female,Undergraduate degree (BA/BSc/other),Middle Eastern,6,4,7,3,7,4,7,1,3,6,--,COPIED FROM: text id 4938
round-4,pride,41174,2021/09/20 12:22:03 am EET,9cfc1d0a0872e510b54595a27cbce94c,1,3,1,1,2,2,2,1,1,1,1,1,I got my new job,I got my new job,weeks,weeks,5,5,3,5,4,4,2,4,1,4,1,4,4,4,5,1,1,4,3,1,5,1,5,"No, I participated before and answered the next set of questions.",28,Female,Undergraduate degree (BA/BSc/other),European,1,2,1,5,5,6,6,6,5,2,--,COPIED FROM: text id 4239
round-5,joy,51164,2021/10/06 2:49:48 pm EET,4100cda57dcd76fd39661b22e288d427,1,2,1,1,1,2,2,2,1,1,1,3,I passed my final year school exams,I passed my final year school exams,days,weeks,4,5,2,4,1,5,1,5,1,4,2,3,4,3,2,3,2,3,1,2,4,1,4,"No, I participated before and answered the next set of questions.",38,Male,Undergraduate degree (BA/BSc/other),European,5,5,6,3,6,4,6,3,6,3,The event really happened in my life.,COPIED FROM: text id 52315
round-3,surprise,31232,2021/09/03 10:56:15 pm EET,a9a8c2de70fcfd9981709404bd1b527a,1,1,2,2,2,5,4,4,2,2,4,5,I won a scholarship,I won a scholarship,weeks,weeks,5,5,3,1,3,5,1,5,5,5,1,5,5,4,3,3,3,3,3,1,4,1,4,"No, I participated before and answered the next set of questions.",30,Male,Undergraduate degree (BA/BSc/other),African,3.7,2.3,6.3,3.7,6.7,6.3,6.3,2.3,7,3.7,--,"AVERAGED: text id 3829, 3926, 31176"
round-5,anger,5187,2021/10/06 3:04:16 pm EET,9a1c3fb2440455cc740c726ab35bd7a7,1,4,1,1,1,2,1,1,1,1,1,1,A housemate had friends over who took loads of drugs and smashed mirrors and messed up the house,A housemate had friends over who took loads of drugs and smashed mirrors and messed up the house,hours,days,5,4,4,3,2,1,4,3,1,1,5,4,2,4,2,2,2,4,5,5,3,2,5,"No, I participated before and answered the next set of questions.",37,Male,Undergraduate degree (BA/BSc/other),European,3,5,7,4,5,6,6,7,4,2,The event really happened in my life.,COPIED FROM: text id 5309
round-3,disgust,3350,2021/09/03 5:53:42 pm EET,d2f78a107bf683b7d971bbfe2bb410f5,4,4,4,3,3,3,3,3,4,4,4,4,I went a resturant to eat somthing and the food quality were very poor.,I went a resturant to eat somthing and the food quality were very poor.,hours,days,4,4,4,3,4,3,4,3,4,2,4,4,4,4,3,4,3,4,3,3,4,4,4,"No, I participated before and answered the next set of questions.",26,Female,Graduate degree (MA/MSc/MPhil/other),South American,4,4,3,4,3,4,5,4,5,4,--,COPIED FROM: text id 3457
round-4,trust,41838,2021/09/20 1:43:10 am EET,a7226d1e5a4d68e7453486aed4ad5e18,4,3,4,2,4,3,4,2,1,1,1,1,i felt trust when my friend kept a very important secret of mine because i never told anyone it before,i felt ... when my friend kept a very important secret of mine because i never told anyone it before,weeks,days,5,5,5,5,5,1,5,4,4,1,4,4,3,4,3,4,2,4,3,4,5,5,5,"Yes, first time, I will answer the following questions.",20,Female,Secondary education,European,4.3,5.2,4.4,5.5,4.5,6.1,5.4,2.2,2.4,2.1,--,"AVERAGED: text id 4452, 4408, 4616, 4572, 4714, 4788, 4885, 4961, 4923, 4945, 41443, 41838"
round-5,trust,52684,2021/10/06 1:37:11 pm EET,2f737a841c713dcb56b4bdebf7e67ef1,1,2,1,1,1,1,1,1,1,1,1,1,My boyfriend drove to visit me in the next town because I was sad and stuck there for a few hours,My boyfriend drove to visit me in the next town because I was sad and stuck there for a few hours,hours,hours,4,4,2,3,3,5,1,4,3,1,5,2,5,2,3,5,2,5,1,1,2,1,1,"No, I participated before and answered the next set of questions.",21,Female,Secondary education,Australian/New Zealander,6,7,5,7,3,2,2,6,2,2,The event really happened in my life.,COPIED FROM: text id 521
round-4,no-emotion,41041,2021/09/20 2:35:15 am EET,ebba7f6fa7c92db18ea3d4bd5186adb9,1,1,1,1,1,2,1,3,1,1,1,1,I felt no particular emotion when I woke up for my last day of my part time job. I felt underpaid at the job so I wasn't sad to leave. I liked all of the people that I worked with but I wasn't sad to leave because I knew that I would be moving on to better things. I felt indifferent about the whole situation.,I felt ... when I woke up for my last day of my part time job. I felt underpaid at the job so I wasn't sad to leave. I liked all of the people that I worked with but I wasn't sad to leave because I knew that I would be moving on to better things. I felt ... about the whole situation.,hours,hours,2,5,4,4,1,2,2,1,1,2,1,1,4,1,1,1,1,4,1,1,3,1,2,"No, I participated before and answered the next set of questions.",21,Female,High school,South American,5,5,6,4,7,5,6,3,6,5,--,COPIED FROM: text id 41063
round-5,surprise,52560,2021/10/06 6:37:52 pm EET,b1fa70f5755a4712b89f8db36b626997,1,1,1,1,1,4,2,1,1,1,1,1,"I felt surprise when I was sitting on my balcony on the fifth floor and when I looked beside me there was a squirrel that had climbed up the side of the building. I felt surprised because I had never seen a squirrel up so high and he was so calm l, he didn't run away when I got up and went inside to grab some nuts for him, he wasn't even scared and I had never experienced it before.","I felt ... when I was sitting on my balcony on the fifth floor and when I looked beside me there was a squirrel that had climbed up the side of the building. I felt ... because I had never seen a squirrel up so high and he was so calm l, he didn't run away when I got up and went inside to grab some nuts for him, he wasn't even scared and I had never experienced it before.",minutes,hours,4,5,5,1,1,5,1,1,5,1,1,3,3,4,4,4,4,1,1,1,4,1,1,"No, I participated before and answered the next set of questions.",31,Female,High school,North American,1,1,5,5,5,5,5,5,3,5,The event really happened in my life.,COPIED FROM: text id 52778
round-4,sadness,41449,2021/09/20 1:06:09 am EET,473cb889d5251e5d1db3426994eff442,1,2,1,1,1,1,1,1,1,1,1,1,"My older dog at the time went to the bathroom in the house but not only that, there was blood mixed with it. My family knew something had changed with her more recently, like it was harder for her to stand up, so she would end up staying in the same place for very long periods of time and her eyes began to sink in her skull. Thats when we knew it was coming close to her time.","My older dog at the time went to the bathroom in the house but not only that, there was blood mixed with it. My family knew something had changed with her more recently, like it was harder for her to stand up, so she would end up staying in the same place for very long periods of time and her eyes began to sink in her skull. Thats when we knew it was coming close to her time.",weeks,days,4,5,2,5,5,1,5,3,5,1,1,5,1,3,2,1,5,3,3,1,5,4,4,"Yes, first time, I will answer the following questions.",22,Female,High school,European,2,5,6,6,5,7,5,1,4,1,--,ORIGINAL
round-4,trust,41893,2021/09/20 12:00:11 am EET,5f02a65b9f324b861ecc9a4f32dea92a,1,3,1,1,1,1,1,1,1,2,1,2,I told my friends I was feeling suicidal,I told my friends I was feeling suicidal,hours,weeks,5,5,5,1,3,1,5,3,5,5,1,1,3,4,3,1,3,3,1,1,5,1,5,"No, I participated before and answered the next set of questions.",22,Female,Secondary education,North American,2,3,5,7,5,7,5,3,1,1,--,COPIED FROM: text id 46
round-3,sadness,31097,2021/09/03 9:58:22 pm EET,904247cc71ac2a29ccd042fed317051c,1,2,1,1,1,4,3,2,1,1,1,4,When a patient was dying and I had become close to their family who were both at home and at their bedside. They passed away after I cared for them all day and I found out the following morning they had died a few hours I left my shift. I felt sad when I found out their family had only been gone 5 minutes when they eventually died.,When a patient was dying and I had become close to their family who were both at home and at their bedside. They passed away after I cared for them all day and I found out the following morning they had died a few hours I left my shift. I felt ... when I found out their family had only been gone 5 minutes when they eventually died.,hours,hours,4,4,3,4,5,2,4,1,4,1,1,4,1,4,3,5,5,4,4,1,5,1,4,"No, I participated before and answered the next set of questions.",25,Female,Undergraduate degree (BA/BSc/other),European,5,6,4,6,5,5,6,4,6,5,--,COPIED FROM: text id 3691
