round_number,emotion,text_id,timestamp,prolific_id,anger,boredom,disgust,fear,guilt,joy,pride,relief,sadness,shame,surprise,trust,generated_text,hidden_emo_text,event_duration,emotion_duration,intensity,confidence,suddenness,familiarity,predict_event,pleasantness,unpleasantness,goal_relevance,chance_responsblt,self_responsblt,other_responsblt,predict_conseq,goal_support,urgency,self_control,other_control,chance_control,accept_conseq,standards,social_norms,attention,not_consider,effort,previous_participation,age,gender,education,ethnicity,extravert,critical,dependable,anxious,open,quiet,sympathetic,disorganized,calm,conventional,did_you_lie?,original_demographics
round-4,boredom,4275,2021/09/20 12:39:34 am EET,8cffb0b29bdc89c7190141c2ab939ac4,1,2,1,2,2,3,1,2,2,1,1,1,"I felt boredom  when I and my friend Jim, went out cycling. We intended to use public-paid cycles but after walking 500meters to the shop, all of them were already rented out. Oh, I could not walk back home. So I had to wait helplessly for someone to return a bike while Jim checked for another shop. Jim took almost 2 hours to get back and I had to wait for him..","I felt ...  when I and my friend Jim, went out cycling. We intended to use public-paid cycles but after walking 500meters to the shop, all of them were already rented out. Oh, I could not walk back home. So I had to wait helplessly for someone to return a bike while Jim checked for another shop. Jim took almost 2 hours to get back and I had to wait for him..",hours,hours,4,4,4,4,3,1,4,3,4,1,4,3,2,2,3,4,2,1,2,2,3,3,4,"No, I participated before and answered the next set of questions.",29,Male,Doctorate degree (PhD/other),European,6,2,4,6,5,6,7,3,6,2,--,COPIED FROM: text id 4116
round-4,anger,413,2021/09/19 11:40:28 pm EET,55184300b0500271e7456f26d56e2898,4,2,1,4,4,2,1,1,4,1,1,2,"A partner I thought considered me a good person accused me of being cruel to their child, which I would never do and made me angry they thought I could.","A partner I thought considered me a good person accused me of being cruel to their child, which I would never do and made me ... they thought I could.",hours,days,5,4,5,1,1,1,5,4,2,2,4,2,1,5,4,4,2,2,5,2,4,3,4,"Yes, first time, I will answer the following questions.",31,Female,High school,European,5,6,3,3,6,3,5,5,5,3,--,ORIGINAL
round-6,anger,653,2021/11/01 8:52:48 pm CET,91fc8eb5efa88ac3b0a5719752a6ce06,1,4,1,3,3,3,1,2,3,3,2,2,"My sister-in-law agreed to take in my sick mom to live with her and her husband (my brother). I drove my mom down, got her all settled in, and drove 6 hours back home and she suddenly had a problem with my mom living there. Had to drive back, pick her up, and work on finding home health care for her while traveling back and forth from college.","My sister-in-law agreed to take in my sick mom to live with her and her husband (my brother). I drove my mom down, got her all settled in, and drove 6 hours back home and she suddenly had a problem with my mom living there. Had to drive back, pick her up, and work on finding home health care for her while traveling back and forth from college.",days,weeks,5,5,5,5,5,1,5,5,1,1,5,5,1,4,4,5,1,2,5,2,3,5,5,"Yes, first time, I will answer the following questions.",23,Female,High school,North American,5,6,6,6,7,6,7,2,6,2,The event really happened in my life.,ORIGINAL
round-4,pride,41091,2021/09/20 2:39:03 am EET,4364de54dae7dd36a99f4b231c5f8a6b,1,2,1,1,1,2,1,1,1,1,2,2,"It was summer 2010, I just came back to Canada from living in Paraguay over the last 8 years. These were during the World Cup event, and team Paraguay made it the farthest it's ever been in its history. I was watching the Paraguay-Italy game with other Paraguayan expats. I remember the distinct feelings of pride that overwhelmed me throughout that day of that very important game.","It was summer 2010, I just came back to Canada from living in Paraguay over the last 8 years. These were during the World Cup event, and team Paraguay made it the farthest it's ever been in its history. I was watching the Paraguay-Italy game with other Paraguayan expats. I remember the distinct feelings of ... that overwhelmed me throughout that day of that very important game.",hours,hours,5,5,3,4,3,5,1,4,1,1,5,5,5,4,2,5,5,5,1,1,5,1,4,"No, I participated before and answered the next set of questions.",36,Male,High school,Hispanic/Latino,1,2,2,1,5,7,5,6,7,2,--,COPIED FROM: text id 4989
round-5,fear,5783,2021/10/06 2:44:51 pm EET,3c88e367f42e666466087bbba9933da8,2,2,1,4,1,4,2,3,1,1,2,5,I felt fearful when I lost my grandmother. This scenario  made me think about death and also what will life after death look like.  It made me really  scared.,I felt ... when I lost my grandmother. This scenario  made me think about death and also what will life after death look like.  It made me really  ....,days,days,5,5,4,5,1,1,5,2,4,1,1,3,2,3,4,4,5,5,3,4,5,5,5,"No, I participated before and answered the next set of questions.",39,Male,Graduate degree (MA/MSc/MPhil/other),North American,6,4,7,2,7,6,7,1,7,4,The event really happened in my life.,COPIED FROM: text id 5539
round-6,trust,61032,2021/11/01 8:48:23 pm CET,cea86c8eb1fd7944f68b9254a181378b,1,3,1,1,1,3,2,1,1,2,1,1,When I ask someone to do a favour for myself and they help me,When I ask someone to do a favour for myself and they help me,minutes,days,3,4,3,4,4,4,1,4,4,1,1,3,4,3,1,1,4,3,3,2,3,1,3,"Yes, first time, I will answer the following questions.",23,Female,Secondary education,North American,4,4,5,5,6,5,6,3,6,3.5,The event really happened in my life.,"AVERAGED: text id 671, 6828, 6978, 61032"
round-5,sadness,52178,2021/10/06 6:22:05 pm EET,30a7e32e8d75e2369bb0f71767be37dd,1,1,1,1,1,1,1,1,1,1,1,1,my boyfriend and I broke up.,my boyfriend and I broke up.,days,weeks,5,5,4,1,1,1,5,5,2,2,5,3,2,4,3,4,2,2,1,1,4,3,5,"No, I participated before and answered the next set of questions.",22,Female,Undergraduate degree (BA/BSc/other),European,7,4,5,6,5,2,6,2,6,2,The event really happened in my life.,COPIED FROM: text id 51459
round-6,no-emotion,6594,2021/11/01 10:00:43 pm CET,993bfce78427e284d0e553c49942104f,2,3,2,3,3,2,2,2,4,3,3,3,I felt no particular emotion when a relative of mine moved away because I am not close with them.,I felt ... when a relative of mine moved away because I am not close with them.,weeks,I had none,3,5,2,4,4,3,3,1,1,1,5,3,2,1,1,5,4,4,1,1,1,1,1,"Yes, first time, I will answer the following questions.",18,Female,High school,North American,2,5,5,7,5,6,7,2.5,3,4.5,The event really happened in my life.,"AVERAGED: text id 6594, 6926"
round-3,trust,31384,2021/09/03 11:01:51 pm EET,bc1ec245e40632a2789fb09f05f7e608,2,1,1,1,1,1,4,1,4,1,1,3,I told a friend about a boy I was in love with,I told a friend about a boy I was in love with,hours,weeks,5,5,5,4,4,1,5,5,1,1,5,1,2,1,1,5,1,1,5,4,1,4,5,"No, I participated before and answered the next set of questions.",22,Female,Graduate degree (MA/MSc/MPhil/other),White British,3,6,7,7,2,3,5,5,1,1,--,COPIED FROM: text id 31031
round-3,joy,3571,2021/09/03 9:25:39 pm EET,7b838d4b13eb055f4a8081dc42824f46,1,5,1,1,3,3,4,1,1,1,1,3,"I am out with my friends, as I enjoy their company and am able to be myself around them.","I am out with my friends, as I enjoy their company and am able to be myself around them.",hours,hours,4,3,1,5,5,5,1,2,1,3,3,4,3,2,4,5,1,1,1,3,3,1,1,"Yes, first time, I will answer the following questions.",18,Male,High school,European,6,5,5,5,6,3,6,2,3,2,--,ORIGINAL
round-5,boredom,5457,2021/10/06 3:26:46 pm EET,ee9f6a1d1d55ed0383207b7fc8e4ef9d,1,2,1,1,1,1,1,1,1,1,1,1,During a vacation to Sri Lanka I got incredibly sunburnt and was unable to leave my hotel room for a couple of days with no forms of entertainment.,During a vacation to Sri Lanka I got incredibly sunburnt and was unable to leave my hotel room for a couple of days with no forms of entertainment.,days,days,3,5,2,4,3,1,5,1,3,5,1,3,1,1,1,1,3,5,1,1,1,3,2,"No, I participated before and answered the next set of questions.",29,Male,Undergraduate degree (BA/BSc/other),European,4,3,5,2,6,5,7,3,6,6,The event really happened in my life.,COPIED FROM: text id 51884
round-3,no-emotion,3711,2021/09/03 10:11:18 pm EET,918798c6920d19e67c74c5cd63bb44f8,1,2,1,1,1,3,1,1,1,1,1,3,I caught the bus the other day to go home.,I caught the bus the other day to go home.,seconds,seconds,1,3,1,5,5,4,1,1,1,4,3,5,5,5,3,5,2,4,1,1,5,1,1,"Yes, first time, I will answer the following questions.",27,Female,Undergraduate degree (BA/BSc/other),North American,6,1,6,5,6,5,6,6,5,4,--,ORIGINAL
round-4,sadness,41416,2021/09/20 1:59:53 am EET,996647b621773936eae8185ba98218eb,1,1,1,1,1,3,3,3,1,1,1,3,I felt SADNESS when I had an argument with my partner and I realised we were always going to keep misunderstanding one another,I felt ... when I had an argument with my partner and I realised we were always going to keep misunderstanding one another,minutes,hours,5,5,2,4,3,1,5,1,1,2,3,1,3,2,1,3,3,4,5,1,5,5,5,"No, I participated before and answered the next set of questions.",41,Male,Doctorate degree (PhD/other),African,1,3,4,5,4,6,6,4,6,1,--,COPIED FROM: text id 41804
round-7,pride,7138,2021/11/10 12:36:55 am CET,a2ce4335bd96d38ffd039fa2e4cf78ed,1,2,1,1,1,2,3,3,2,1,1,3,when at 25 I over came my anxiety and depression enough to  finally receive my drivers license,when at 25 I over came my anxiety and depression enough to  finally receive my drivers license,weeks,days,5,5,2,2,3,5,2,5,1,5,2,4,5,4,5,3,2,5,1,1,5,1,4,"Yes, first time, I will answer the following questions.",27,Female,Undergraduate degree (BA/BSc/other),Australian/New Zealander,3,5,3,6,5,6,7,5,4,3,The event really happened in my life.,ORIGINAL
round-5,sadness,52109,2021/10/06 1:29:22 pm EET,15e5d686d1d9e529e25098f1e5cc6f2d,2,2,2,1,1,3,2,2,3,2,2,2,my grandfather passed away after having a bad fall,my grandfather passed away after having a bad fall,weeks,weeks,5,5,5,4,2,1,5,5,4,1,5,4,1,5,1,5,5,1,2,2,5,3,5,"No, I participated before and answered the next set of questions.",32,Female,Undergraduate degree (BA/BSc/other),European,2,3,3,5,4,6,5,5,4,5,The event really happened in my life.,COPIED FROM: text id 511
round-6,joy,6520,2021/11/01 9:53:31 pm CET,ef2f9c019a7712c4871eb8e99bdfa748,1,3,1,1,3,2,2,1,1,1,1,1,I was successful in my work,I was successful in my work,days,days,5,5,1,4,4,5,1,4,2,5,1,4,5,3,4,1,1,4,1,1,4,1,4,"Yes, first time, I will answer the following questions.",38,Female,Graduate degree (MA/MSc/MPhil/other),European,6,7,6,6,6,3,6,6,3,3,The event really happened in my life.,ORIGINAL
round-4,shame,41598,2021/09/20 1:07:25 am EET,d938c9c41ca3be5e56e29bdfbc9dc29f,1,3,1,1,1,1,1,1,1,1,1,1,I hurriedly paid for my groceries at a store when it wasn't my turn to have done that.,I hurriedly paid for my groceries at a store when it wasn't my turn to have done that.,minutes,minutes,3,5,4,1,1,1,5,1,1,5,1,4,1,5,4,1,1,5,5,5,5,5,5,"No, I participated before and answered the next set of questions.",23,Female,Graduate degree (MA/MSc/MPhil/other),African,4.5,1,6,1,6.5,7,7,1,7,1,--,"AVERAGED: text id 41549, 41867"
round-4,disgust,4469,2021/09/20 1:28:30 am EET,8cffb0b29bdc89c7190141c2ab939ac4,2,1,2,1,1,3,3,2,1,1,2,3,I felt disgust when my brother told me he wasn't interested in doing to school anymore to complete his education. I have been paying his school fees but then he came to me and told me he is no longer interested in what he called the school life.,I felt ... when my brother told me he wasn't interested in doing to school anymore to complete his education. I have been paying his school fees but then he came to me and told me he is no longer interested in what he called the school life.,minutes,hours,3,4,4,3,4,1,4,2,1,1,4,3,1,4,2,4,1,3,4,1,3,3,3,"No, I participated before and answered the next set of questions.",29,Male,Doctorate degree (PhD/other),European,6,2,4,6,5,6,7,3,6,2,--,COPIED FROM: text id 4116
round-3,sadness,31079,2021/09/03 10:45:03 pm EET,a68fe5dd5491a8e5c563291e0ee30617,1,2,1,1,2,4,3,1,1,1,1,4,my grandpa died. He'd been ill for a number of months.,my grandpa died. He'd been ill for a number of months.,seconds,weeks,5,5,1,2,4,1,5,5,5,1,1,4,1,5,1,1,5,2,3,1,4,3,4,"No, I participated before and answered the next set of questions.",27,Female,Graduate degree (MA/MSc/MPhil/other),European,5,2,5,3,5,4,6,4,6,3,--,COPIED FROM: text id 3965
round-4,relief,41231,2021/09/20 1:59:38 am EET,84c6189de6e4b28e1f328b1950ab8e88,2,3,1,1,1,2,1,1,4,1,2,5,I felt relief when I finally graduated college. I knew that I would never have to stress over any more assignments or how I would be able to get them done in time and no longer feel the fact that everyday I am in college my debt is getting worse.,I felt ... when I finally graduated college. I knew that I would never have to stress over any more assignments or how I would be able to get them done in time and no longer feel the fact that everyday I am in college my debt is getting worse.,hours,minutes,5,5,3,2,5,5,1,5,1,5,1,4,5,3,3,1,1,4,1,1,3,1,2,"Yes, first time, I will answer the following questions.",22,Male,Undergraduate degree (BA/BSc/other),North American,5,5,7,3,5,6,6,1,6,2,--,ORIGINAL
round-5,no-emotion,51382,2021/10/06 2:58:40 pm EET,88901e5345854244e540f777f5716507,1,1,1,1,1,3,1,1,1,1,1,1,I went to Sainsburys for a top up shop recently for things I had forgotten on my online shop,I went to Sainsburys for a top up shop recently for things I had forgotten on my online shop,minutes,I had none,1,5,1,5,5,5,1,1,1,5,1,5,3,1,5,1,1,3,1,1,3,1,3,"No, I participated before and answered the next set of questions.",36,Female,Graduate degree (MA/MSc/MPhil/other),European,4,2,7,6,4,5,7,4,4,5,The event really happened in my life.,COPIED FROM: text id 5780
round-4,sadness,41518,2021/09/20 2:23:11 am EET,427ac9dd9e646db4508665a30fa32990,2,2,1,2,2,1,2,2,3,2,1,2,"I had to move from the house i had built because of financial hardship, and leave behind what i had worked for years to accomplish.","I had to move from the house i had built because of financial hardship, and leave behind what i had worked for years to accomplish.",weeks,weeks,5,4,3,1,2,1,5,4,2,4,4,3,2,3,3,3,2,2,3,2,3,4,5,"No, I participated before and answered the next set of questions.",30,Male,Undergraduate degree (BA/BSc/other),North American,2,5,5,3,5,5,4,4,3,4,--,COPIED FROM: text id 41585
round-5,fear,5827,2021/10/06 1:47:59 pm EET,d9b358425e79a55e6f68c8b65d053dd2,1,2,1,1,3,4,4,3,1,1,1,5,Im home alone and could hear noises outside,Im home alone and could hear noises outside,minutes,hours,3,5,4,2,3,1,5,3,4,1,3,2,2,3,1,2,4,2,3,1,3,5,3,"No, I participated before and answered the next set of questions.",30,Female,High school,European,5,6,5,6,5,4,5,3,5,3,The event really happened in my life.,COPIED FROM: text id 540
round-6,joy,6490,2021/11/01 9:43:19 pm CET,31186e7126446689680f04eb237c03ea,1,2,1,2,1,2,2,3,2,1,1,3,On the day I got married.,On the day I got married.,hours,weeks,5,5,1,2,5,5,1,5,1,5,5,5,5,4,5,5,1,3,1,1,5,1,4,"No, I participated before and answered the next set of questions.",32,Female,Secondary education,Scottish,2,5,5,5,5,5,7,3,6,4,The event really happened in my life.,COPIED FROM: text id 658
round-5,relief,51935,2021/10/06 6:00:09 pm EET,6f590e3da93b16b9d59e56971896b3b7,1,3,1,1,2,2,2,1,1,1,1,2,it was my first day at university and I had spent all night worrying about finding where the lecture hall was. I felt a wave of relief when I walked up to the door and seen that the room code matched the one on my timetable.,it was my first day at university and I had spent all night worrying about finding where the lecture hall was. I felt a wave of ... when I walked up to the door and seen that the room code matched the one on my timetable.,seconds,minutes,3,5,3,1,4,4,3,1,1,5,1,4,3,4,5,1,1,4,1,1,5,1,4,"No, I participated before and answered the next set of questions.",21,Female,Undergraduate degree (BA/BSc/other),European,5,6,7,7,2,5,7,2,3,6,The event really happened in my life.,COPIED FROM: text id 51568
round-3,trust,31337,2021/09/03 10:55:42 pm EET,322da8e72c169869125b6e4cd381f5f2,1,2,1,1,1,4,3,3,1,1,1,4,I married my husband as I knew we would spend our lives together,I married my husband as I knew we would spend our lives together,hours,hours,5,5,5,5,5,5,1,5,3,3,3,5,5,5,3,3,3,3,1,1,5,1,5,"Yes, first time, I will answer the following questions.",32,Female,High school,European,5,5,4,6,5,5,6,6,5,2,--,ORIGINAL
round-5,fear,5949,2021/10/06 3:52:52 pm EET,137d0ec16217b426a5e1e5df55453ff9,1,2,1,1,1,3,3,1,2,1,1,1,"I felt fear when I found out my ex partner was cheating on me. Because I had invested so much time, I felt humiliated and scared for my future.","I felt ... when I found out my ex partner was cheating on me. Because I had invested so much time, I felt humiliated and ... for my future.",weeks,weeks,5,4,4,1,1,1,5,4,1,1,4,1,1,5,1,4,1,4,5,5,4,1,5,"Yes, first time, I will answer the following questions.",32,Male,Graduate degree (MA/MSc/MPhil/other),White British,2,5,5,6,5,4,6,3,3,1,The event really happened in my life.,ORIGINAL
round-6,boredom,6169,2021/11/01 9:12:35 pm CET,fda999e75105bf595517ac15054b4d09,1,3,1,2,2,3,2,3,1,1,1,4,"I finished all of the things on my to-do list. I then realize I should then be allowed to relax and do something that I enjoy doing, and I realize I can't think of anything. I end up just wandering around my own house wondering what I like to do for fun.","I finished all of the things on my to-do list. I then realize I should then be allowed to relax and do something that I enjoy doing, and I realize I can't think of anything. I end up just wandering around my own house wondering what I like to do for fun.",hours,hours,3,5,3,4,3,2,3,1,3,3,1,1,3,4,4,1,1,1,3,1,3,1,2,"Yes, first time, I will answer the following questions.",26,Female,Undergraduate degree (BA/BSc/other),North American,5,5,6,2,6,2,5,1,5,2,The event really happened in my life.,ORIGINAL
round-4,relief,41358,2021/09/20 2:26:20 am EET,48a51532383dbc8deec8ba063fa25ce5,2,1,1,1,1,1,1,1,1,1,1,1,I cleaned and vacuumed my entire house,I cleaned and vacuumed my entire house,hours,minutes,4,3,1,5,5,5,2,1,1,5,1,5,5,1,5,1,1,5,1,1,1,1,1,"No, I participated before and answered the next set of questions.",22,Female,Undergraduate degree (BA/BSc/other),Middle Eastern,6,5,7,2,5,1,3,4,3,3,--,COPIED FROM: text id 4840
round-7,boredom,732,2021/11/09 11:57:00 pm CET,918798c6920d19e67c74c5cd63bb44f8,1,3,1,1,2,3,1,1,2,1,1,1,"Not being able to decide what to do (whether I wanted to do a craft, watch tv or read) so o scrolled Instagram for half an hour though I was bored and nothing interested me","Not being able to decide what to do (whether I wanted to do a craft, watch tv or read) so o scrolled Instagram for half an hour though I was ... and nothing interested me",minutes,minutes,3,5,1,5,3,2,1,1,1,5,1,3,2,1,5,1,1,5,1,1,1,2,1,"No, I participated before and answered the next set of questions.",27,Female,Undergraduate degree (BA/BSc/other),North American,6,1,6,5,6,5,6,6,5,4,The event really happened in my life.,COPIED FROM: text id 3711
